transaction_id,customer_id,product_code,quantity,unit_price,discount,total_amount,transaction_date,customer_segment,region
8982,397,PROD_9529,2,181.49,0.15,1786.65,2024-11-15 18:28:20,Premium,North
8983,792,PROD_5593,3,122.46,0.213,1436.67,2025-07-19 18:28:20,Basic,North
8984,79,PROD_1287,5,269.75,0.1,1268.48,2025-06-12 18:28:20,Basic,North
8985,755,PROD_8678,7,76.47,0.036,436.7,2025-02-17 18:28:20,Basic,Central
8986,705,PROD_4132,11,400.77,0.048,1632.44,2025-04-26 18:28:20,Premium,Central
8987,982,PROD_6114,12,343.21,0.239,1129.36,2024-12-11 18:28:20,Standard,South
8988,418,PROD_3516,11,387.55,0.029,231.72,2025-10-12 18:28:20,Basic,North
8989,242,PROD_1669,19,205.45,0.239,1871.85,2024-12-23 18:28:20,Premium,Central
8990,51,PROD_4725,13,419.15,0.064,1976.9,2025-02-04 18:28:20,Standard,East
8991,744,PROD_2578,4,251.84,0.204,1079.97,2025-07-11 18:28:20,Standard,North
8992,771,PROD_8209,14,56.4,0.187,1555.19,2025-08-03 18:28:20,Basic,East
8993,384,PROD_8533,12,119.77,0.029,1170.79,2025-01-19 18:28:20,Premium,West
8994,375,PROD_8719,2,358.42,0.2,850.19,2025-05-01 18:28:20,Basic,South
8995,730,PROD_5680,8,449.25,0.134,824.12,2025-01-10 18:28:20,Standard,West
8996,206,PROD_9725,19,56.64,0.212,1928.99,2024-10-25 18:28:20,Premium,South
8997,826,PROD_8156,13,433.47,0.251,743.89,2025-08-03 18:28:20,Basic,North
8998,489,PROD_8541,1,401.54,0.012,986.0,2024-10-28 18:28:20,Standard,South
8999,381,PROD_6940,5,184.71,0.194,504.5,2025-04-06 18:28:20,Premium,Central
9000,968,PROD_6985,11,347.75,0.031,514.03,2025-01-06 18:28:20,Premium,East
9001,881,PROD_2862,11,101.61,0.114,718.89,2025-04-25 18:28:20,Basic,Central
9002,311,PROD_6058,13,408.56,0.004,1850.31,2025-05-27 18:28:20,Basic,North
9003,375,PROD_2092,2,332.1,0.099,799.11,2025-04-15 18:28:20,Standard,West
9004,632,PROD_9412,19,225.03,0.051,1109.06,2025-05-06 18:28:20,Basic,East
9005,592,PROD_7969,16,433.61,0.167,1096.05,2025-08-18 18:28:20,Premium,North
9006,42,PROD_5379,5,78.22,0.154,1170.47,2025-06-28 18:28:20,Basic,Central
9007,533,PROD_9563,14,424.43,0.238,1641.89,2024-12-01 18:28:20,Premium,Central
9008,522,PROD_3604,19,21.7,0.192,1803.39,2025-08-17 18:28:20,Standard,South
9009,825,PROD_4300,5,379.07,0.214,425.41,2024-12-24 18:28:20,Basic,South
9010,153,PROD_1060,9,290.95,0.028,1722.29,2025-03-13 18:28:20,Premium,West
9011,312,PROD_9206,12,351.39,0.008,1099.94,2025-10-02 18:28:20,Standard,South
9012,294,PROD_9552,16,212.05,0.291,1849.69,2025-06-27 18:28:20,Premium,South
9013,598,PROD_3115,19,433.58,0.128,1833.15,2025-05-08 18:28:20,Standard,South
9014,113,PROD_6242,15,163.44,0.118,784.97,2025-01-22 18:28:20,Basic,West
9015,701,PROD_9519,17,144.73,0.011,1307.23,2025-07-22 18:28:20,Standard,North
9016,112,PROD_7495,15,157.86,0.036,1744.11,2025-06-16 18:28:20,Premium,East
9017,175,PROD_9426,3,389.44,0.282,775.57,2025-03-09 18:28:20,Premium,North
9018,822,PROD_5529,17,252.69,0.208,97.21,2025-02-03 18:28:20,Standard,North
9019,302,PROD_2737,13,273.17,0.123,726.02,2025-01-10 18:28:20,Basic,North
9020,964,PROD_7885,9,417.51,0.271,737.15,2024-12-31 18:28:20,Premium,Central
9021,516,PROD_3607,13,418.35,0.177,1615.42,2025-07-01 18:28:20,Basic,East
9022,734,PROD_5009,16,89.25,0.224,626.15,2025-01-07 18:28:20,Standard,East
9023,962,PROD_4600,19,279.39,0.129,1789.03,2024-10-16 18:28:20,Standard,Central
9024,221,PROD_3757,14,71.75,0.129,1101.8,2025-02-06 18:28:20,Premium,Central
9025,171,PROD_8034,8,435.58,0.021,1176.45,2025-07-06 18:28:20,Premium,South
9026,318,PROD_1510,19,420.13,0.22,1615.95,2025-03-26 18:28:20,Basic,Central
9027,996,PROD_6907,3,426.18,0.03,277.8,2024-12-30 18:28:20,Standard,West
9028,213,PROD_9988,18,355.38,0.229,45.7,2024-11-23 18:28:20,Basic,Central
9029,253,PROD_7172,16,238.77,0.057,122.66,2025-07-08 18:28:20,Basic,South
9030,124,PROD_5586,14,208.31,0.074,71.02,2025-08-01 18:28:20,Basic,Central
9031,640,PROD_3715,16,203.66,0.275,1402.79,2025-06-13 18:28:20,Standard,West
9032,213,PROD_8524,17,42.44,0.141,497.49,2025-01-15 18:28:20,Standard,Central
9033,624,PROD_7881,11,474.95,0.038,1716.27,2025-10-06 18:28:20,Basic,North
9034,85,PROD_8873,13,230.64,0.272,1766.92,2025-09-28 18:28:20,Basic,East
9035,516,PROD_5792,11,465.76,0.136,718.61,2025-06-04 18:28:20,Basic,West
9036,65,PROD_9459,4,440.84,0.039,397.7,2024-10-24 18:28:20,Standard,West
9037,318,PROD_4437,14,416.02,0.117,1002.64,2025-06-16 18:28:20,Standard,West
9038,346,PROD_2616,5,298.27,0.177,1633.46,2025-03-18 18:28:20,Standard,North
9039,632,PROD_8265,4,59.76,0.109,1372.94,2025-06-06 18:28:20,Basic,North
9040,243,PROD_4153,1,168.72,0.277,61.23,2025-03-04 18:28:20,Standard,East
9041,898,PROD_1040,14,305.76,0.081,24.23,2025-04-11 18:28:20,Basic,South
9042,137,PROD_7290,7,16.59,0.053,236.47,2025-01-22 18:28:20,Premium,East
9043,247,PROD_7600,10,30.89,0.066,680.18,2025-05-08 18:28:20,Basic,West
9044,441,PROD_3978,2,342.06,0.025,1078.4,2025-03-17 18:28:20,Standard,West
9045,45,PROD_4500,10,445.22,0.136,1636.99,2025-03-13 18:28:20,Premium,West
9046,658,PROD_2416,3,429.03,0.264,294.16,2025-05-27 18:28:20,Premium,East
9047,880,PROD_7087,8,92.39,0.092,313.43,2025-01-23 18:28:20,Premium,South
9048,688,PROD_2511,10,456.5,0.078,1728.62,2025-03-08 18:28:20,Premium,South
9049,554,PROD_9677,8,351.19,0.251,1848.81,2025-02-11 18:28:20,Basic,East
9050,809,PROD_2479,14,361.0,0.092,1107.07,2024-10-15 18:28:20,Basic,West
9051,971,PROD_8679,18,158.98,0.143,1571.94,2025-05-31 18:28:20,Standard,East
9052,89,PROD_9861,9,360.84,0.009,691.92,2025-08-25 18:28:20,Standard,East
9053,730,PROD_9202,9,357.79,0.086,1893.07,2025-03-27 18:28:20,Standard,Central
9054,954,PROD_3450,4,301.39,0.039,1810.71,2025-06-18 18:28:20,Standard,Central
9055,228,PROD_5831,3,185.07,0.032,1700.71,2025-02-05 18:28:20,Premium,North
9056,810,PROD_3403,14,407.4,0.129,35.83,2025-08-30 18:28:20,Standard,North
9057,291,PROD_7250,14,469.38,0.083,1051.36,2025-08-09 18:28:20,Standard,East
9058,422,PROD_6927,16,436.25,0.05,63.06,2025-09-25 18:28:20,Basic,Central
9059,67,PROD_6568,5,129.06,0.153,1358.12,2025-03-24 18:28:20,Premium,West
9060,251,PROD_6118,15,228.38,0.235,375.05,2025-06-20 18:28:20,Standard,North
9061,41,PROD_7788,9,177.78,0.22,1282.57,2025-08-21 18:28:20,Premium,West
9062,99,PROD_9990,7,356.66,0.075,204.94,2025-02-22 18:28:20,Standard,West
9063,306,PROD_1383,13,417.43,0.079,1515.67,2025-04-27 18:28:20,Premium,North
9064,872,PROD_7887,8,115.74,0.22,1455.63,2025-04-21 18:28:20,Premium,East
9065,854,PROD_3502,12,474.17,0.167,19.17,2025-07-20 18:28:20,Basic,Central
9066,456,PROD_4859,4,341.89,0.223,1586.19,2024-12-24 18:28:20,Standard,North
9067,591,PROD_3187,16,117.04,0.0,335.94,2025-03-02 18:28:20,Standard,South
9068,301,PROD_8539,6,191.84,0.026,227.49,2025-02-10 18:28:20,Premium,South
9069,199,PROD_3366,5,61.26,0.241,1005.49,2025-03-24 18:28:20,Standard,West
9070,659,PROD_4605,1,302.56,0.255,1184.28,2025-09-25 18:28:20,Basic,South
9071,488,PROD_8762,14,92.9,0.103,215.18,2025-08-13 18:28:20,Premium,West
9072,106,PROD_2950,9,349.61,0.288,616.45,2025-06-03 18:28:20,Premium,Central
9073,401,PROD_8377,18,371.25,0.09,821.51,2025-04-14 18:28:20,Basic,North
9074,705,PROD_9234,6,244.87,0.267,1887.8,2025-01-25 18:28:20,Standard,North
9075,477,PROD_1441,15,55.97,0.127,510.13,2025-05-13 18:28:20,Premium,Central
9076,122,PROD_3482,16,309.33,0.169,528.37,2025-10-12 18:28:20,Premium,West
9077,77,PROD_3805,8,192.38,0.193,1322.2,2025-01-25 18:28:20,Standard,East
9078,312,PROD_4735,19,475.33,0.04,1457.03,2025-08-23 18:28:20,Standard,South
9079,112,PROD_8725,5,261.47,0.011,31.54,2025-08-19 18:28:20,Basic,Central
9080,861,PROD_1927,14,45.41,0.128,276.72,2025-05-30 18:28:20,Premium,South
9081,809,PROD_1588,7,321.66,0.048,721.81,2025-06-07 18:28:20,Basic,East
9082,682,PROD_8019,4,391.88,0.165,1267.7,2025-09-04 18:28:20,Standard,West
9083,518,PROD_6183,1,88.65,0.136,276.9,2025-04-08 18:28:20,Standard,South
9084,197,PROD_5468,4,230.04,0.037,720.33,2025-03-04 18:28:20,Standard,West
9085,98,PROD_9882,14,374.17,0.2,169.6,2025-07-15 18:28:20,Basic,East
9086,459,PROD_8340,16,20.04,0.006,1146.52,2025-01-09 18:28:20,Basic,West
9087,841,PROD_1911,7,24.2,0.038,858.47,2025-08-18 18:28:20,Standard,East
9088,230,PROD_5596,10,341.69,0.21,1578.28,2024-10-18 18:28:20,Basic,North
9089,168,PROD_8635,10,365.31,0.158,1152.04,2025-05-08 18:28:20,Premium,South
9090,809,PROD_8317,4,424.48,0.085,1321.62,2024-10-15 18:28:20,Basic,South
9091,777,PROD_6291,12,205.8,0.054,1345.61,2025-06-27 18:28:20,Basic,East
9092,8,PROD_5251,6,200.99,0.193,1183.32,2024-10-20 18:28:20,Premium,East
9093,172,PROD_2156,13,280.66,0.062,42.02,2025-04-03 18:28:20,Basic,Central
9094,954,PROD_8293,1,381.09,0.295,1665.8,2025-09-09 18:28:20,Basic,East
9095,360,PROD_7893,8,324.09,0.261,1834.23,2025-09-07 18:28:20,Premium,East
9096,195,PROD_9133,16,170.39,0.04,1073.14,2025-03-16 18:28:20,Basic,West
9097,269,PROD_6143,5,179.81,0.258,233.2,2025-01-12 18:28:20,Basic,West
9098,19,PROD_6142,7,383.87,0.104,1312.86,2025-04-02 18:28:20,Basic,South
9099,354,PROD_4318,3,271.98,0.147,733.82,2025-08-15 18:28:20,Basic,West
9100,864,PROD_9598,2,58.01,0.043,155.83,2025-08-23 18:28:20,Premium,West
9101,49,PROD_2268,2,84.97,0.036,1709.87,2025-05-10 18:28:20,Premium,South
9102,464,PROD_9923,10,427.08,0.26,1426.31,2025-03-31 18:28:20,Basic,North
9103,356,PROD_9860,9,499.41,0.189,1611.6,2025-09-29 18:28:20,Basic,Central
9104,850,PROD_1651,18,174.48,0.138,1594.29,2025-07-05 18:28:20,Premium,West
9105,974,PROD_8412,6,199.48,0.011,721.78,2025-04-05 18:28:20,Premium,North
9106,158,PROD_4442,6,85.7,0.277,969.6,2025-09-06 18:28:20,Standard,Central
9107,66,PROD_8582,10,125.5,0.113,474.97,2025-08-30 18:28:20,Premium,South
9108,973,PROD_9424,9,218.07,0.125,1512.24,2025-01-23 18:28:20,Basic,West
9109,859,PROD_2086,9,149.35,0.087,1052.68,2024-12-07 18:28:20,Premium,West
9110,571,PROD_6779,3,353.7,0.267,1303.51,2025-07-21 18:28:20,Basic,East
9111,821,PROD_2061,12,273.55,0.103,719.68,2025-03-24 18:28:20,Premium,West
9112,308,PROD_6249,11,412.93,0.052,1361.57,2025-10-03 18:28:20,Premium,West
9113,337,PROD_9095,14,365.02,0.15,1345.7,2025-04-27 18:28:20,Premium,North
9114,671,PROD_1951,19,72.77,0.234,1542.62,2025-04-23 18:28:20,Basic,North
9115,783,PROD_5956,10,70.46,0.111,319.32,2025-04-24 18:28:20,Premium,West
9116,121,PROD_7055,19,448.87,0.196,1251.1,2024-10-16 18:28:20,Premium,Central
9117,766,PROD_9354,5,411.56,0.091,1760.16,2024-11-26 18:28:20,Standard,South
9118,404,PROD_7399,9,239.28,0.216,197.38,2025-05-29 18:28:20,Standard,North
9119,773,PROD_3746,1,73.88,0.201,1921.89,2025-04-03 18:28:20,Premium,Central
9120,647,PROD_7635,15,450.3,0.204,423.49,2025-04-18 18:28:20,Premium,West
9121,786,PROD_4442,4,123.04,0.194,1873.73,2025-06-04 18:28:20,Basic,East
9122,568,PROD_9282,7,27.41,0.047,1737.36,2025-07-17 18:28:20,Basic,North
9123,843,PROD_5318,6,462.88,0.266,1542.67,2025-03-25 18:28:20,Standard,North
9124,96,PROD_9384,15,406.38,0.176,426.77,2025-01-31 18:28:20,Basic,East
9125,114,PROD_8262,6,349.81,0.115,440.71,2025-06-10 18:28:20,Premium,West
9126,987,PROD_7734,7,26.67,0.052,526.02,2025-04-03 18:28:20,Standard,North
9127,986,PROD_4364,3,268.93,0.235,1622.81,2025-01-28 18:28:20,Basic,West
9128,869,PROD_9603,13,330.28,0.153,383.5,2025-06-06 18:28:20,Basic,Central
9129,429,PROD_1374,2,382.08,0.044,1165.87,2025-06-18 18:28:20,Premium,North
9130,540,PROD_3548,3,240.83,0.276,1557.28,2025-02-01 18:28:20,Basic,West
9131,818,PROD_1276,13,477.14,0.032,926.65,2025-02-25 18:28:20,Basic,Central
9132,2,PROD_8847,9,129.94,0.157,1683.08,2025-08-30 18:28:20,Standard,North
9133,212,PROD_7530,19,44.17,0.183,1128.58,2025-05-31 18:28:20,Basic,South
9134,580,PROD_2298,18,173.06,0.3,1194.3,2025-10-01 18:28:20,Premium,West
9135,640,PROD_3472,5,334.28,0.042,1356.8,2025-07-05 18:28:20,Basic,Central
9136,333,PROD_4896,10,371.21,0.184,1693.5,2025-05-19 18:28:20,Premium,South
9137,24,PROD_7539,14,371.86,0.143,19.22,2024-11-02 18:28:20,Premium,West
9138,765,PROD_2782,17,64.23,0.077,791.19,2025-05-28 18:28:20,Standard,North
9139,368,PROD_3955,3,443.69,0.283,1926.35,2024-11-25 18:28:20,Basic,West
9140,742,PROD_2876,7,147.61,0.237,206.36,2024-10-28 18:28:20,Premium,Central
9141,506,PROD_1456,9,112.86,0.233,474.56,2025-05-06 18:28:20,Premium,North
9142,176,PROD_6467,5,311.08,0.27,1146.15,2025-05-24 18:28:20,Premium,North
9143,429,PROD_2445,4,113.81,0.218,1717.18,2025-04-24 18:28:20,Premium,North
9144,887,PROD_9965,3,258.94,0.152,203.43,2024-12-28 18:28:20,Standard,East
9145,733,PROD_9959,13,209.44,0.117,18.02,2025-04-16 18:28:20,Premium,Central
9146,442,PROD_2634,9,123.7,0.211,1377.17,2024-11-03 18:28:20,Premium,South
9147,548,PROD_3534,7,153.11,0.181,1198.63,2025-03-18 18:28:20,Standard,North
9148,514,PROD_9847,8,219.43,0.163,549.41,2025-03-11 18:28:20,Standard,Central
9149,895,PROD_9568,10,179.62,0.177,1915.65,2025-09-30 18:28:20,Standard,East
9150,361,PROD_7340,1,196.97,0.197,1122.71,2025-10-10 18:28:20,Premium,East
9151,274,PROD_2610,1,370.36,0.291,1330.19,2025-06-18 18:28:20,Premium,North
9152,177,PROD_9368,19,92.51,0.226,763.78,2025-10-11 18:28:20,Basic,Central
9153,264,PROD_3192,2,317.53,0.053,1843.96,2025-08-31 18:28:20,Basic,East
9154,186,PROD_1435,12,342.3,0.14,559.39,2025-08-28 18:28:20,Basic,North
9155,527,PROD_9002,13,403.02,0.203,1500.09,2024-12-11 18:28:20,Standard,West
9156,913,PROD_1115,14,425.19,0.053,242.17,2025-03-17 18:28:20,Basic,West
9157,279,PROD_7582,5,87.75,0.28,1080.2,2024-11-19 18:28:20,Basic,West
9158,706,PROD_7357,3,77.75,0.023,1159.8,2025-08-05 18:28:20,Standard,South
9159,198,PROD_1600,17,311.24,0.183,384.82,2025-07-29 18:28:20,Premium,Central
9160,349,PROD_2940,1,380.89,0.293,654.32,2025-02-02 18:28:20,Standard,West
9161,923,PROD_1771,14,143.44,0.218,365.61,2025-07-30 18:28:20,Basic,East
9162,421,PROD_8449,6,267.67,0.203,1691.6,2025-06-24 18:28:20,Basic,South
9163,305,PROD_3161,17,388.4,0.299,1317.81,2025-01-20 18:28:20,Standard,West
9164,64,PROD_4595,4,386.08,0.238,898.4,2025-04-05 18:28:20,Standard,North
9165,290,PROD_8881,6,330.37,0.291,1116.4,2024-12-18 18:28:20,Basic,East
9166,18,PROD_3404,1,48.61,0.21,694.64,2025-02-15 18:28:20,Standard,South
9167,64,PROD_3358,9,34.82,0.2,863.19,2025-05-31 18:28:20,Basic,South
9168,874,PROD_7350,4,200.34,0.229,1242.55,2024-10-28 18:28:20,Basic,East
9169,330,PROD_4784,9,23.08,0.057,430.84,2025-08-11 18:28:20,Basic,West
9170,870,PROD_4668,9,453.03,0.242,276.85,2024-10-26 18:28:20,Premium,North
9171,763,PROD_5503,13,19.87,0.291,1889.47,2025-08-25 18:28:20,Standard,North
9172,940,PROD_9378,17,24.51,0.183,481.34,2024-11-15 18:28:20,Standard,North
9173,17,PROD_8154,3,91.01,0.004,995.5,2025-03-01 18:28:20,Basic,South
9174,443,PROD_5977,6,317.24,0.022,1525.43,2025-06-30 18:28:20,Premium,West
9175,141,PROD_8440,15,275.36,0.07,1116.61,2025-03-29 18:28:20,Standard,East
9176,308,PROD_1757,14,333.15,0.147,1273.4,2025-01-16 18:28:20,Standard,Central
9177,444,PROD_4974,13,447.84,0.124,335.23,2025-06-18 18:28:20,Premium,North
9178,496,PROD_6180,9,232.92,0.294,795.91,2025-01-14 18:28:20,Standard,East
9179,426,PROD_1724,15,31.5,0.284,1383.57,2025-04-09 18:28:20,Standard,East
9180,475,PROD_7893,14,384.11,0.118,427.47,2024-11-12 18:28:20,Standard,North
9181,832,PROD_9041,4,407.86,0.238,972.28,2025-09-16 18:28:20,Premium,Central
9182,245,PROD_6372,11,34.45,0.191,1182.61,2024-12-21 18:28:20,Premium,South
9183,450,PROD_8540,2,129.0,0.073,1580.77,2025-05-01 18:28:20,Basic,South
9184,802,PROD_9372,16,387.59,0.279,440.52,2024-11-01 18:28:20,Basic,West
9185,351,PROD_7779,19,194.32,0.078,1956.4,2024-11-25 18:28:20,Basic,South
9186,599,PROD_9496,16,241.6,0.261,1935.18,2025-02-26 18:28:20,Standard,East
9187,711,PROD_4691,7,413.36,0.191,34.46,2025-10-04 18:28:20,Basic,South
9188,870,PROD_4129,11,56.36,0.186,742.28,2024-12-19 18:28:20,Basic,West
9189,960,PROD_6543,12,341.87,0.252,145.0,2025-07-07 18:28:20,Basic,East
9190,161,PROD_6805,4,115.34,0.148,641.32,2025-06-04 18:28:20,Basic,East
9191,140,PROD_8308,16,40.7,0.256,1218.06,2025-09-29 18:28:20,Basic,Central
9192,493,PROD_1217,16,334.62,0.165,1221.39,2024-12-09 18:28:20,Standard,North
9193,588,PROD_8976,7,69.49,0.295,202.36,2024-12-25 18:28:20,Premium,North
9194,531,PROD_8245,13,376.03,0.198,1357.47,2025-09-01 18:28:20,Standard,North
9195,393,PROD_4868,5,109.33,0.112,1694.21,2025-03-20 18:28:20,Premium,West
9196,842,PROD_2663,1,33.77,0.229,1266.02,2024-10-30 18:28:20,Basic,South
9197,401,PROD_3798,5,58.66,0.153,626.83,2025-04-13 18:28:20,Standard,North
9198,50,PROD_4572,14,422.22,0.242,14.97,2025-09-28 18:28:20,Basic,South
9199,744,PROD_2640,11,191.77,0.25,1300.33,2025-01-09 18:28:20,Standard,North
9200,295,PROD_6290,2,158.11,0.185,1358.73,2025-08-17 18:28:20,Standard,Central
9201,425,PROD_6394,18,250.69,0.262,1420.41,2025-09-09 18:28:20,Basic,South
9202,906,PROD_6574,15,320.14,0.121,88.13,2025-07-10 18:28:20,Basic,West
9203,12,PROD_1699,14,28.18,0.017,1037.73,2025-03-18 18:28:20,Premium,West
9204,335,PROD_6214,13,450.11,0.199,832.73,2024-10-25 18:28:20,Basic,South
9205,991,PROD_8208,2,479.66,0.229,1537.02,2025-06-04 18:28:20,Premium,West
9206,15,PROD_1536,19,214.48,0.022,1448.15,2025-10-05 18:28:20,Basic,East
9207,28,PROD_6856,8,212.19,0.231,1901.82,2025-06-13 18:28:20,Premium,West
9208,388,PROD_3080,17,440.49,0.192,1796.04,2025-05-27 18:28:20,Standard,Central
9209,292,PROD_2533,15,220.36,0.035,1120.43,2025-01-17 18:28:20,Standard,Central
9210,887,PROD_9598,14,429.53,0.162,1961.14,2024-11-27 18:28:20,Basic,South
9211,833,PROD_8838,3,23.89,0.033,308.92,2025-06-08 18:28:20,Standard,West
9212,250,PROD_4647,17,249.93,0.096,24.25,2024-12-31 18:28:20,Basic,South
9213,505,PROD_9463,3,476.69,0.241,224.59,2025-05-28 18:28:20,Basic,North
9214,98,PROD_5486,13,133.87,0.03,716.67,2025-07-10 18:28:20,Basic,East
9215,815,PROD_5590,18,140.42,0.138,1512.97,2025-02-14 18:28:20,Premium,South
9216,337,PROD_5315,1,318.76,0.182,772.3,2025-02-19 18:28:20,Premium,South
9217,39,PROD_1732,7,463.83,0.282,1563.4,2025-09-27 18:28:20,Basic,South
9218,38,PROD_6098,5,107.38,0.221,1488.14,2025-10-07 18:28:20,Standard,South
9219,300,PROD_7023,2,461.61,0.042,1590.76,2024-10-26 18:28:20,Standard,Central
9220,179,PROD_9341,17,334.87,0.291,382.67,2025-03-13 18:28:20,Standard,East
9221,609,PROD_9804,10,496.59,0.143,1036.91,2025-07-18 18:28:20,Premium,North
9222,892,PROD_4428,4,370.86,0.111,1428.26,2025-02-07 18:28:20,Premium,East
9223,469,PROD_2714,9,337.22,0.039,575.51,2024-12-26 18:28:20,Premium,South
9224,282,PROD_2250,11,409.3,0.28,1677.67,2025-04-28 18:28:20,Standard,Central
9225,750,PROD_6101,12,95.82,0.176,1560.83,2024-10-15 18:28:20,Standard,North
9226,164,PROD_2046,12,473.53,0.296,248.55,2024-11-10 18:28:20,Standard,South
9227,453,PROD_6055,18,91.14,0.052,443.6,2024-12-23 18:28:20,Standard,South
9228,97,PROD_8919,4,22.58,0.164,482.37,2025-04-26 18:28:20,Premium,West
9229,769,PROD_1842,9,351.95,0.033,1758.17,2024-10-16 18:28:20,Basic,East
9230,309,PROD_2677,8,100.45,0.157,381.59,2025-08-12 18:28:20,Standard,East
9231,262,PROD_3496,19,381.79,0.267,1247.97,2025-05-11 18:28:20,Standard,East
9232,293,PROD_4716,13,399.57,0.033,139.18,2025-07-14 18:28:20,Premium,West
9233,770,PROD_6287,2,125.98,0.081,1109.49,2024-12-14 18:28:20,Premium,Central
9234,249,PROD_1806,19,52.49,0.205,291.09,2025-04-16 18:28:20,Standard,Central
9235,245,PROD_4251,14,255.4,0.023,1155.24,2025-06-06 18:28:20,Basic,Central
9236,251,PROD_7563,5,446.21,0.136,741.91,2025-05-22 18:28:20,Premium,North
9237,123,PROD_9777,10,425.17,0.1,1215.31,2024-12-05 18:28:20,Premium,West
9238,325,PROD_8273,17,67.37,0.251,794.94,2025-03-30 18:28:20,Premium,West
9239,986,PROD_2865,16,482.74,0.015,1710.05,2025-03-09 18:28:20,Premium,Central
9240,681,PROD_6313,17,139.34,0.259,1516.39,2024-12-24 18:28:20,Standard,Central
9241,947,PROD_7447,1,181.2,0.211,1690.96,2025-04-29 18:28:20,Standard,Central
9242,501,PROD_9746,15,83.03,0.089,451.88,2025-05-17 18:28:20,Standard,West
9243,687,PROD_2223,17,195.12,0.059,306.14,2025-08-05 18:28:20,Basic,Central
9244,781,PROD_1613,11,321.46,0.285,1119.1,2025-09-01 18:28:20,Premium,East
9245,716,PROD_8174,5,257.98,0.166,1746.94,2024-10-23 18:28:20,Premium,Central
9246,837,PROD_8378,4,415.49,0.103,230.14,2025-02-13 18:28:20,Premium,East
9247,66,PROD_8313,9,324.24,0.013,475.44,2024-10-23 18:28:20,Standard,South
9248,827,PROD_9810,16,139.14,0.05,1494.54,2024-10-22 18:28:20,Premium,South
9249,836,PROD_1875,12,283.14,0.179,936.07,2025-04-16 18:28:20,Standard,West
9250,59,PROD_3328,18,41.45,0.154,1210.89,2025-03-06 18:28:20,Standard,North
9251,731,PROD_4803,3,294.59,0.227,1187.59,2025-08-09 18:28:20,Basic,South
9252,498,PROD_5957,15,200.94,0.25,830.59,2025-02-13 18:28:20,Premium,West
9253,373,PROD_5374,18,58.22,0.119,1414.35,2025-04-22 18:28:20,Standard,West
9254,266,PROD_6851,12,160.66,0.03,1706.02,2025-07-20 18:28:20,Premium,East
9255,653,PROD_7985,13,450.06,0.237,1816.44,2025-01-31 18:28:20,Standard,East
9256,236,PROD_9394,1,297.16,0.166,102.36,2025-10-11 18:28:20,Standard,Central
9257,898,PROD_5782,4,452.6,0.294,1111.68,2025-10-08 18:28:20,Standard,South
9258,218,PROD_5315,8,211.29,0.239,90.34,2025-08-18 18:28:20,Standard,East
9259,527,PROD_7750,19,489.67,0.099,1802.85,2025-03-16 18:28:20,Basic,North
9260,814,PROD_8750,5,186.41,0.129,864.24,2025-09-10 18:28:20,Premium,West
9261,441,PROD_5807,11,380.83,0.071,1802.05,2024-11-17 18:28:20,Premium,Central
9262,650,PROD_1405,17,159.65,0.154,383.49,2025-02-28 18:28:20,Standard,East
9263,406,PROD_4799,17,61.94,0.213,333.12,2025-07-02 18:28:20,Premium,East
9264,744,PROD_7934,2,418.2,0.184,1817.57,2025-05-29 18:28:20,Premium,East
9265,601,PROD_8000,1,383.66,0.103,1877.37,2025-05-11 18:28:20,Premium,South
9266,975,PROD_5885,4,412.11,0.247,1535.91,2025-02-20 18:28:20,Basic,East
9267,589,PROD_1354,9,156.85,0.032,451.83,2024-12-22 18:28:20,Standard,West
9268,648,PROD_2087,2,354.79,0.043,352.25,2024-11-09 18:28:20,Basic,East
9269,917,PROD_8077,3,117.76,0.121,1498.55,2025-05-22 18:28:20,Premium,North
9270,469,PROD_4570,6,15.54,0.211,1273.2,2024-10-23 18:28:20,Premium,East
9271,918,PROD_3207,13,434.58,0.208,1745.43,2025-05-04 18:28:20,Basic,Central
9272,110,PROD_6231,15,266.53,0.11,560.85,2024-12-19 18:28:20,Standard,Central
9273,353,PROD_8860,11,491.99,0.209,597.76,2025-07-12 18:28:20,Premium,North
9274,813,PROD_4582,10,198.67,0.018,1465.97,2025-06-17 18:28:20,Basic,Central
9275,91,PROD_9169,3,478.87,0.087,543.06,2025-05-07 18:28:20,Basic,South
9276,936,PROD_9290,9,311.38,0.208,930.13,2024-11-03 18:28:20,Standard,West
9277,882,PROD_4412,10,260.98,0.055,1045.08,2025-08-15 18:28:20,Basic,West
9278,918,PROD_2950,12,158.38,0.064,1341.68,2025-03-19 18:28:20,Basic,South
9279,414,PROD_6817,8,414.39,0.026,695.32,2024-10-15 18:28:20,Basic,Central
9280,702,PROD_9162,17,416.11,0.109,1718.09,2025-06-28 18:28:20,Premium,North
9281,73,PROD_6997,5,214.3,0.247,810.63,2025-01-05 18:28:20,Premium,North
9282,685,PROD_8422,8,366.37,0.251,92.33,2025-06-20 18:28:20,Standard,West
9283,547,PROD_3624,18,229.15,0.259,143.33,2025-07-23 18:28:20,Basic,North
9284,722,PROD_3413,11,372.43,0.011,1943.43,2025-03-12 18:28:20,Basic,South
9285,298,PROD_8195,10,497.15,0.298,1247.87,2025-05-25 18:28:20,Premium,West
9286,645,PROD_4826,15,138.62,0.151,986.95,2025-01-24 18:28:20,Premium,East
